Photo Name,Name,Site,Habitat,Pole,Quad,Year,Pole ID,Quad ID,Genus,Wide.Diameter.cm,Perp.Diameter.cm,Coral Number,Coral ID,No.Branches,No.Bitten.Branches,No.Scars.Massive.Corals,Part.Dead.Colony,Out.of.frame,No.Macroborers,Notes
mcr_lter1_fringingreef_pole1-2_qu1_20100411,Rebecca,LTER1,Fringing Reef,1,1,2010,LTER1-Fringing Reef-2010-P1,LTER1-Fringing Reef-2010-P1-Q1,Massive Porites,8.483,0.494,5,LTER1-Fringing Reef-2010-P1-Q1-coral5,0,0,0,Yes,Yes,1,
mcr_lter1_fringingreef_pole1-2_qu8_20100411,Rebecca,LTER1,Fringing Reef,1,8,2010,LTER1-Fringing Reef-2010-P1,LTER1-Fringing Reef-2010-P1-Q8,Massive Porites,46.599,10.483,3,LTER1-Fringing Reef-2010-P1-Q8-coral3,0,0,0,Yes,Yes,1,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,3.594,1.442,4,LTER3-Fringing Reef-2013-P1-Q3-coral4,0,0,8,Yes,No,1,
mcr_lter4_fringingreef_pole4-5_qu2_20130412,Mallory,LTER4,Fringing Reef,4,2,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q2,Massive Porites,8.263,4.484,1,LTER4-Fringing Reef-2013-P4-Q2-coral1,0,0,0,No,No,1,
mcr_lter4_fringingreef_pole1-2_qu4_20130412,Mallory,LTER4,Fringing Reef,1,4,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q4,Massive Porites,5.983,4.234,1,LTER4-Fringing Reef-2013-P1-Q4-coral1,0,0,8,No,Yes,1,
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,10.949,5.802,1,LTER4-Fringing Reef-2013-P1-Q3-coral1,0,0,3,Yes,Yes,1,
mcr_lter3_fringingreef_pole5-6_qu6_20100413,Mallory,LTER3,Fringing Reef,5,6,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q6,Massive Porites,6.512,5.273,2,LTER3-Fringing Reef-2010-P5-Q6-coral2,0,0,2,Yes,Yes,1,
mcr_lter3_fringingreef_pole5-6_qu4_20130412-1,Mallory,LTER3,Fringing Reef,5,4,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q4,Massive Porites,7.143,3.001,3,LTER3-Fringing Reef-2013-P5-Q4-coral3,0,0,1,Yes,Yes,1,
mcr_lter1_fringingreef_pole1-2_qu1_20060417,Rebecca,LTER1,Fringing Reef,1,1,2006,LTER1-Fringing Reef-2006-P1,LTER1-Fringing Reef-2006-P1-Q1,Massive Porites,19.777,11.566,3,LTER1-Fringing Reef-2006-P1-Q1-coral3,0,0,3,Yes,No,2,
mcr_lter1_fringingreef_pole2-3_qu8_20060417,Rebecca,LTER1,Fringing Reef,2,8,2006,LTER1-Fringing Reef-2006-P2,LTER1-Fringing Reef-2006-P2-Q8,Massive Porites,17.183,13.116,2,LTER1-Fringing Reef-2006-P2-Q8-coral2,0,0,0,Yes,Yes,2,
mcr_lter1_fringingreef_pole2-3_qu8_20060417,Rebecca,LTER1,Fringing Reef,2,8,2006,LTER1-Fringing Reef-2006-P2,LTER1-Fringing Reef-2006-P2-Q8,Massive Porites,22.731,8.337,3,LTER1-Fringing Reef-2006-P2-Q8-coral3,0,0,3,Yes,Yes,2,
mcr_lter1_fringingreef_pole3-4_qu4_20060417,Rebecca,LTER1,Fringing Reef,3,4,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q4,Massive Porites,17.930,16.380,1,LTER1-Fringing Reef-2006-P3-Q4-coral1,0,0,1,Yes,Yes,2,
mcr_lter1_fringingreef_pole3-4_qu4_20060417,Rebecca,LTER1,Fringing Reef,3,4,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q4,Massive Porites,12.158,6.249,2,LTER1-Fringing Reef-2006-P3-Q4-coral2,0,0,1,Yes,Yes,2,
mcr_lter1_fringingreef_pole4-5_qu6_20060417,Rebecca,LTER1,Fringing Reef,4,6,2006,LTER1-Fringing Reef-2006-P4,LTER1-Fringing Reef-2006-P4-Q6,Massive Porites,9.181,2.787,3,LTER1-Fringing Reef-2006-P4-Q6-coral3,0,0,0,Yes,Yes,2,
mcr_lter1_fringingreef_pole5-6_qu2_20060417,Rebecca,LTER1,Fringing Reef,5,2,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q2,Massive Porites,27.613,16.772,1,LTER1-Fringing Reef-2006-P5-Q2-coral1,0,0,2,Yes,Yes,2,
mcr_lter4_fringingreef_pole4-5_qu7_20060418,Garrett,LTER4,Fringing Reef,4,7,2006,LTER4-Fringing Reef-2006-P4,LTER4-Fringing Reef-2006-P4-Q7,Massive Porites,5.516,5.036,1,LTER4-Fringing Reef-2006-P4-Q7-coral1,0,0,0,No,No,2,
mcr_lter4_fringingreef_pole5-6_qu3_20060418,Garrett,LTER4,Fringing Reef,5,3,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q3,Massive Porites,16.813,7.837,1,LTER4-Fringing Reef-2006-P5-Q3-coral1,0,0,0,No,Yes,2,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,13.231,5.646,5,LTER3-Fringing Reef-2010-P4-Q2-coral5,0,0,0,Yes,No,2,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,6.724,3.919,2,LTER3-Fringing Reef-2013-P1-Q3-coral2,0,0,9,Yes,No,2,
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,5.079,4.912,2,LTER4-Fringing Reef-2013-P1-Q3-coral2,0,0,0,Yes,Yes,2,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,5.253,4.490,4,LTER4-Fringing Reef-2013-P1-Q2-coral4,0,0,0,Yes,Yes,2,
mcr_lter1_fringingreef_pole1-2_qu1_20060417,Rebecca,LTER1,Fringing Reef,1,1,2006,LTER1-Fringing Reef-2006-P1,LTER1-Fringing Reef-2006-P1-Q1,Massive Porites,12.763,2.975,6,LTER1-Fringing Reef-2006-P1-Q1-coral6,0,0,0,Yes,Yes,3,
mcr_lter1_fringingreef_pole1-2_qu5_20060417,Rebecca,LTER1,Fringing Reef,1,5,2006,LTER1-Fringing Reef-2006-P1,LTER1-Fringing Reef-2006-P1-Q5,Massive Porites,22.271,8.580,1,LTER1-Fringing Reef-2006-P1-Q5-coral1,0,0,4,Yes,Yes,3,
mcr_lter1_fringingreef_pole3-4_qu1_20060417,Rebecca,LTER1,Fringing Reef,3,1,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q1,Massive Porites,38.440,14.895,2,LTER1-Fringing Reef-2006-P3-Q1-coral2,0,0,27,Yes,Yes,3,
mcr_lter1_fringingreef_pole5-6_qu1_20060417,Rebecca,LTER1,Fringing Reef,5,1,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q1,Massive Porites,31.993,8.708,6,LTER1-Fringing Reef-2006-P5-Q1-coral6,0,0,12,Yes,Yes,3,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,9.970,0.703,4,LTER1-Fringing Reef-2010-P5-Q7-coral4,0,0,7,Yes,Yes,3,
mcr_lter3_fringingreef_pole3-4_qu8_20130412,Mallory,LTER3,Fringing Reef,3,8,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q8,Massive Porites,15.254,4.409,1,LTER3-Fringing Reef-2013-P3-Q8-coral1,0,0,9,Yes,Yes,3,
mcr_lter1_fringingreef_pole2-3_qu7_20060417,Rebecca,LTER1,Fringing Reef,2,7,2006,LTER1-Fringing Reef-2006-P2,LTER1-Fringing Reef-2006-P2-Q7,Massive Porites,63.803,28.159,3,LTER1-Fringing Reef-2006-P2-Q7-coral3,0,0,7,Yes,Yes,4,
mcr_lter1_fringingreef_pole4-5_qu2_20100411,Rebecca,LTER1,Fringing Reef,4,2,2010,LTER1-Fringing Reef-2010-P4,LTER1-Fringing Reef-2010-P4-Q2,Massive Porites,54.682,49.526,1,LTER1-Fringing Reef-2010-P4-Q2-coral1,0,0,4,Yes,Yes,4,
mcr_lter1_fringingreef_pole5-6_qu8_20060417,Rebecca,LTER1,Fringing Reef,5,8,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q8,Massive Porites,15.763,2.722,2,LTER1-Fringing Reef-2006-P5-Q8-coral2,0,0,2,Yes,Yes,4,
mcr_lter1_fringingreef_pole2-3_qu8_20060417,Rebecca,LTER1,Fringing Reef,2,8,2006,LTER1-Fringing Reef-2006-P2,LTER1-Fringing Reef-2006-P2-Q8,Massive Porites,31.779,9.098,7,LTER1-Fringing Reef-2006-P2-Q8-coral7,0,0,8,Yes,No,5,
mcr_lter1_fringingreef_pole5-6_qu5_20060417,Rebecca,LTER1,Fringing Reef,5,5,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q5,Massive Porites,14.189,2.883,2,LTER1-Fringing Reef-2006-P5-Q5-coral2,0,0,13,Yes,Yes,5,
mcr_lter1_fringingreef_pole4-5_qu1_20100411,Rebecca,LTER1,Fringing Reef,4,1,2010,LTER1-Fringing Reef-2010-P4,LTER1-Fringing Reef-2010-P4-Q1,Massive Porites,8.805,8.780,1,LTER1-Fringing Reef-2010-P4-Q1-coral1,0,0,0,No,Yes,6,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,15.086,8.126,10,LTER3-Fringing Reef-2013-P5-Q5-coral10,0,0,14,Yes,Yes,6,
mcr_lter3_fringingreef_pole4-5_qu6_20130412-1,Mallory,LTER3,Fringing Reef,4,6,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q6,Massive Porites,17.128,6.384,2,LTER3-Fringing Reef-2013-P4-Q6-coral2,0,0,68,Yes,No,6,
mcr_lter1_fringingreef_pole1-2_qu1_20060417,Rebecca,LTER1,Fringing Reef,1,1,2006,LTER1-Fringing Reef-2006-P1,LTER1-Fringing Reef-2006-P1-Q1,Massive Porites,19.254,11.922,4,LTER1-Fringing Reef-2006-P1-Q1-coral4,0,0,4,Yes,No,7,
mcr_lter1_fringingreef_pole4-5_qu4_20060417,Rebecca,LTER1,Fringing Reef,4,4,2006,LTER1-Fringing Reef-2006-P4,LTER1-Fringing Reef-2006-P4-Q4,Massive Porites,22.093,10.970,1,LTER1-Fringing Reef-2006-P4-Q4-coral1,0,0,63,Yes,Yes,7,
mcr_lter3_fringingreef_pole3-4_qu1_20060418,Rebecca,LTER3,Fringing Reef,3,1,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q1,Massive Porites,15.396,10.306,1,LTER3-Fringing Reef-2006-P3-Q1-coral1,0,0,18,Yes,No,7,
mcr_lter4_fringingreef_pole2-3_qu5_20130412,Mallory,LTER4,Fringing Reef,2,5,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q5,Massive Porites,34.754,15.503,1,LTER4-Fringing Reef-2013-P2-Q5-coral1,0,0,1,Yes,Yes,7,
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,22.412,19.282,4,LTER4-Fringing Reef-2013-P1-Q3-coral4,0,0,5,No,No,7,
mcr_lter1_fringingreef_pole3-4_qu6_20060417,Rebecca,LTER1,Fringing Reef,3,6,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q6,Massive Porites,29.353,21.084,1,LTER1-Fringing Reef-2006-P3-Q6-coral1,0,0,21,Yes,Yes,8,
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,7.585,3.681,1,LTER3-Fringing Reef-2006-P1-Q8-coral1,0,0,6,Yes,No,8,
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,13.840,10.190,3,LTER3-Fringing Reef-2006-P1-Q8-coral3,0,0,0,Yes,No,8,
mcr_lter1_fringingreef_pole3-4_qu7_20060417,Rebecca,LTER1,Fringing Reef,3,7,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q7,Massive Porites,21.978,6.896,1,LTER1-Fringing Reef-2006-P3-Q7-coral1,0,0,0,Yes,No,9,
mcr_lter3_fringingreef_pole5-6_qu1_20130412-1,Mallory,LTER3,Fringing Reef,5,1,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q1,Massive Porites,18.730,10.003,3,LTER3-Fringing Reef-2013-P5-Q1-coral3,0,0,12,Yes,Yes,14,
mcr_lter3_fringingreef_pole3-4_qu6_20060418,Rebecca,LTER3,Fringing Reef,3,6,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q6,Massive Porites,5.412,3.501,1,LTER3-Fringing Reef-2006-P3-Q6-coral1,0,0,0,Yes,Yes,28,
mcr_lter3_fringingreef_pole5-6_qu3_20130412-1,Mallory,LTER3,Fringing Reef,5,3,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q3,Massive Porites,25.046,14.112,2,LTER3-Fringing Reef-2013-P5-Q3-coral2,0,0,29,Yes,No,28,
mcr_lter3_fringingreef_pole5-6_qu8_20100413,Mallory,LTER3,Fringing Reef,5,8,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q8,Massive Porites,35.466,17.127,1,LTER3-Fringing Reef-2010-P5-Q8-coral1,0,0,12,Yes,Yes,32,
mcr_lter3_fringingreef_pole5-6_qu7_20100413,Mallory,LTER3,Fringing Reef,5,7,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q7,Massive Porites,39.386,18.325,1,LTER3-Fringing Reef-2010-P5-Q7-coral1,0,0,23,Yes,Yes,32,
mcr_lter3_fringingreef_pole5-6_qu6_20100413,Mallory,LTER3,Fringing Reef,5,6,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q6,Massive Porites,7.593,6.732,1,LTER3-Fringing Reef-2010-P5-Q6-coral1,0,0,0,No,No,55,
mcr_lter4_fringingreef_pole5-6_qu7_20100413,Rebecca,LTER4,Fringing Reef,5,7,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q7,Massive Porites,7.955,2.638,3,LTER4-Fringing Reef-2010-P5-Q7-coral3,0,0,1,Yes,No,0,
