Photo Name,Name,Site,Habitat,Pole,Quad,Year,Pole ID,Quad ID,Genus,Surface.area.cm2,Wide.Diameter.cm,Perp.Diameter.cm,Coral Number,Coral ID,No.Branches,No.Bitten.Branches,No.Scars.Massive.Corals,Part.Dead.Colony,Out.of.frame,No.Macroborers,Notes
mcr_lter3_fringingreef_pole4-5_qu3_20130412-1,Mallory,LTER3,Fringing Reef,4,3,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q3,Massive Porites,42.82,8.192,8.006,1,LTER3-Fringing Reef-2013-P4-Q3-coral1,0,0,1,Yes,Yes,7,transect tape covering coral
mcr_lter3_fringingreef_pole4-5_qu4_20060418,Rebecca,LTER3,Fringing Reef,4,4,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q4,Massive Porites,2.604,4.277,2.054,1,LTER3-Fringing Reef-2006-P4-Q4-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu4_20060418,Rebecca,LTER3,Fringing Reef,4,4,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q4,Massive Porites,0.762,2.617,1.091,2,LTER3-Fringing Reef-2006-P4-Q4-coral2,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole4-5_qu6_20060418,Rebecca,LTER3,Fringing Reef,4,6,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q6,Massive Porites,51.316,10.451,6.284,1,LTER3-Fringing Reef-2006-P4-Q6-coral1,0,0,2,Yes,No,31,
mcr_lter3_fringingreef_pole4-5_qu6_20100413,Rebecca,LTER3,Fringing Reef,4,6,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q6,Massive Porites,12.086,4.883,3.129,1,LTER3-Fringing Reef-2010-P4-Q6-coral1,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole4-5_qu6_20100413,Rebecca,LTER3,Fringing Reef,4,6,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q6,Massive Porites,141.06,15.545,10.94,2,LTER3-Fringing Reef-2010-P4-Q6-coral2,0,0,0,Yes,Yes,1,lots of thin scars
mcr_lter3_fringingreef_pole4-5_qu6_20130412-1,Mallory,LTER3,Fringing Reef,4,6,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q6,Massive Porites,11.546,4.255,3.181,1,LTER3-Fringing Reef-2013-P4-Q6-coral1,0,0,4,Yes,Yes,0,
mcr_lter3_fringingreef_pole4-5_qu6_20130412-1,Mallory,LTER3,Fringing Reef,4,6,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q6,Massive Porites,170.206,17.128,6.384,2,LTER3-Fringing Reef-2013-P4-Q6-coral2,0,0,68,Yes,No,6,
mcr_lter3_fringingreef_pole5-6_qu1_20130412-1,Mallory,LTER3,Fringing Reef,5,1,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q1,Massive Porites,6.879,3.746,2.359,1,LTER3-Fringing Reef-2013-P5-Q1-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole5-6_qu1_20130412-1,Mallory,LTER3,Fringing Reef,5,1,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q1,Massive Porites,5.742,4.441,1.313,2,LTER3-Fringing Reef-2013-P5-Q1-coral2,0,0,3,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu1_20130412-1,Mallory,LTER3,Fringing Reef,5,1,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q1,Massive Porites,136.56,18.73,10.003,3,LTER3-Fringing Reef-2013-P5-Q1-coral3,0,0,12,Yes,Yes,14,
mcr_lter3_fringingreef_pole5-6_qu2_20130412-1,Mallory,LTER3,Fringing Reef,5,2,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q2,Massive Porites,21.628,5.971,1.923,1,LTER3-Fringing Reef-2013-P5-Q2-coral1,0,0,2,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu2_20130412-1,Mallory,LTER3,Fringing Reef,5,2,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q2,Massive Porites,5.619,3.731,2.346,2,LTER3-Fringing Reef-2013-P5-Q2-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu2_20130412-1,Mallory,LTER3,Fringing Reef,5,2,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q2,Massive Porites,10.97,5.639,4.133,3,LTER3-Fringing Reef-2013-P5-Q2-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu3_20130412-1,Mallory,LTER3,Fringing Reef,5,3,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q3,Massive Porites,5.405,4.549,1.124,1,LTER3-Fringing Reef-2013-P5-Q3-coral1,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu3_20130412-1,Mallory,LTER3,Fringing Reef,5,3,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q3,Massive Porites,345.026,25.046,14.112,2,LTER3-Fringing Reef-2013-P5-Q3-coral2,0,0,29,Yes,No,28,
mcr_lter3_fringingreef_pole5-6_qu4_20130412-1,Mallory,LTER3,Fringing Reef,5,4,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q4,Massive Porites,2.183,2.362,1.109,1,LTER3-Fringing Reef-2013-P5-Q4-coral1,0,0,2,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu4_20130412-1,Mallory,LTER3,Fringing Reef,5,4,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q4,Massive Porites,93.258,13.796,12.432,2,LTER3-Fringing Reef-2013-P5-Q4-coral2,0,0,32,Yes,No,0,transect tape covering coral
mcr_lter3_fringingreef_pole5-6_qu4_20130412-1,Mallory,LTER3,Fringing Reef,5,4,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q4,Massive Porites,15.29,7.143,3.001,3,LTER3-Fringing Reef-2013-P5-Q4-coral3,0,0,1,Yes,Yes,1,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,5.927,3.669,2.475,1,LTER3-Fringing Reef-2013-P5-Q5-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,7.593,3.598,2.647,2,LTER3-Fringing Reef-2013-P5-Q5-coral2,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,1.713,3.698,2.454,3,LTER3-Fringing Reef-2013-P5-Q5-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,6.192,2.976,2.655,4,LTER3-Fringing Reef-2013-P5-Q5-coral4,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,27.962,13.6,2.294,5,LTER3-Fringing Reef-2013-P5-Q5-coral5,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,35.051,17.32,2.344,6,LTER3-Fringing Reef-2013-P5-Q5-coral6,0,0,5,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,14.814,5.022,4.246,7,LTER3-Fringing Reef-2013-P5-Q5-coral7,0,0,1,No,No,0,thin scrap-like scars
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,2.74,2.166,1.183,8,LTER3-Fringing Reef-2013-P5-Q5-coral8,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,25.541,7.49,3.303,9,LTER3-Fringing Reef-2013-P5-Q5-coral9,0,0,6,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,82.584,15.086,8.126,10,LTER3-Fringing Reef-2013-P5-Q5-coral10,0,0,14,Yes,Yes,6,
mcr_lter3_fringingreef_pole5-6_qu6_20100413,Mallory,LTER3,Fringing Reef,5,6,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q6,Massive Porites,37.644,7.593,6.732,1,LTER3-Fringing Reef-2010-P5-Q6-coral1,0,0,0,No,No,55,
mcr_lter3_fringingreef_pole5-6_qu6_20100413,Mallory,LTER3,Fringing Reef,5,6,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q6,Massive Porites,30.868,6.512,5.273,2,LTER3-Fringing Reef-2010-P5-Q6-coral2,0,0,2,Yes,Yes,1,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,7.301,4.451,2.26,1,LTER3-Fringing Reef-2013-P5-Q6-coral1,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,3.094,2.492,1.202,2,LTER3-Fringing Reef-2013-P5-Q6-coral2,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,2.96,2.209,1.354,3,LTER3-Fringing Reef-2013-P5-Q6-coral3,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,12.983,5.726,4.198,4,LTER3-Fringing Reef-2013-P5-Q6-coral4,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,2.588,2.913,1.085,5,LTER3-Fringing Reef-2013-P5-Q6-coral5,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,10.139,5.01,2.843,6,LTER3-Fringing Reef-2013-P5-Q6-coral6,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,6.512,4.6,1.858,7,LTER3-Fringing Reef-2013-P5-Q6-coral7,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,14.979,8.666,0.688,8,LTER3-Fringing Reef-2013-P5-Q6-coral8,0,0,4,Yes,No,0,covered by transect tape
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,242.469,24.929,10.219,9,LTER3-Fringing Reef-2013-P5-Q6-coral9,0,0,6,Yes,No,22,covered by transect tape
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,4.89,2.807,2,10,LTER3-Fringing Reef-2013-P5-Q6-coral10,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu7_20060418,Rebecca,LTER3,Fringing Reef,5,7,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q7,Massive Porites,329.705,25.989,12.003,1,LTER3-Fringing Reef-2006-P5-Q7-coral1,0,0,1,Yes,No,126,
mcr_lter3_fringingreef_pole5-6_qu7_20060418,Rebecca,LTER3,Fringing Reef,5,7,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q7,Massive Porites,10.815,4.426,2.765,2,LTER3-Fringing Reef-2006-P5-Q7-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu7_20060418,Rebecca,LTER3,Fringing Reef,5,7,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q7,Massive Porites,27.226,8.422,3.059,3,LTER3-Fringing Reef-2006-P5-Q7-coral3,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu7_20060418,Rebecca,LTER3,Fringing Reef,5,7,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q7,Massive Porites,4.263,2.913,0.898,4,LTER3-Fringing Reef-2006-P5-Q7-coral4,0,0,1,Yes,No,5,
mcr_lter3_fringingreef_pole5-6_qu7_20060418,Rebecca,LTER3,Fringing Reef,5,7,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q7,Massive Porites,2.919,3.121,1.045,5,LTER3-Fringing Reef-2006-P5-Q7-coral5,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu7_20100413,Mallory,LTER3,Fringing Reef,5,7,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q7,Massive Porites,539.685,39.386,18.325,1,LTER3-Fringing Reef-2010-P5-Q7-coral1,0,0,23,Yes,Yes,32,
mcr_lter3_fringingreef_pole5-6_qu7_20100413,Mallory,LTER3,Fringing Reef,5,7,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q7,Massive Porites,115.692,14.638,8.654,2,LTER3-Fringing Reef-2010-P5-Q7-coral2,0,0,4,Yes,No,29,covered by transect tape
mcr_lter3_fringingreef_pole5-6_qu7_20130412-1,Mallory,LTER3,Fringing Reef,5,7,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q7,Massive Porites,2.469,2.399,1.181,1,LTER3-Fringing Reef-2013-P5-Q7-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole5-6_qu8_20060418,Rebecca,LTER3,Fringing Reef,5,8,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q8,Massive Porites,38.14,9.515,4.818,1,LTER3-Fringing Reef-2006-P5-Q8-coral1,0,0,6,Yes,Yes,9,
mcr_lter3_fringingreef_pole5-6_qu8_20060418,Rebecca,LTER3,Fringing Reef,5,8,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q8,Massive Porites,28.546,7.069,5.858,2,LTER3-Fringing Reef-2006-P5-Q8-coral2,0,0,3,Yes,No,1,
mcr_lter3_fringingreef_pole5-6_qu8_20060418,Rebecca,LTER3,Fringing Reef,5,8,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q8,Massive Porites,8.42,6.637,1.154,3,LTER3-Fringing Reef-2006-P5-Q8-coral4,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu8_20060418,Rebecca,LTER3,Fringing Reef,5,8,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q8,Massive Porites,2.322,2.086,1.167,4,LTER3-Fringing Reef-2006-P5-Q8-coral5,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu8_20100413,Mallory,LTER3,Fringing Reef,5,8,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q8,Massive Porites,478.639,35.466,17.127,1,LTER3-Fringing Reef-2010-P5-Q8-coral1,0,0,12,Yes,Yes,32,
mcr_lter3_fringingreef_pole5-6_qu8_20100413,Mallory,LTER3,Fringing Reef,5,8,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q8,Massive Porites,67.596,13.49,5.976,2,LTER3-Fringing Reef-2010-P5-Q8-coral2,0,0,6,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu8_20130412-1,Mallory,LTER3,Fringing Reef,5,8,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q8,Massive Porites,10.66,5.064,2.87,1,LTER3-Fringing Reef-2013-P5-Q8-coral1,0,0,5,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,11.737,4.808,2.417,1,LTER4-Fringing Reef-2013-P1-Q1-coral1,0,0,2,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,9.548,5.334,2.225,2,LTER4-Fringing Reef-2013-P1-Q1-coral2,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,36.295,8.098,5.834,3,LTER4-Fringing Reef-2013-P1-Q1-coral3,0,0,13,No,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,35.779,9.69,4.657,4,LTER4-Fringing Reef-2013-P1-Q1-coral4,0,0,5,Yes,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,6.267,4.549,1.264,5,LTER4-Fringing Reef-2013-P1-Q1-coral5,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,18.51,9.58,1.274,1,LTER4-Fringing Reef-2013-P1-Q2-coral1,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,1.477,2.215,0.724,2,LTER4-Fringing Reef-2013-P1-Q2-coral2,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,23.598,6.316,4.188,3,LTER4-Fringing Reef-2013-P1-Q2-coral3,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,16.517,5.253,4.49,4,LTER4-Fringing Reef-2013-P1-Q2-coral4,0,0,0,Yes,Yes,2,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,17.192,5.739,3.072,5,LTER4-Fringing Reef-2013-P1-Q2-coral5,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,42.607,10.949,5.802,1,LTER4-Fringing Reef-2013-P1-Q3-coral1,0,0,3,Yes,Yes,1,"scale set with ruler, not transect tape"
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,24.944,5.079,4.912,2,LTER4-Fringing Reef-2013-P1-Q3-coral2,0,0,0,Yes,Yes,2,"scale set with ruler, not transect tape"
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,3.637,3.106,1.47,3,LTER4-Fringing Reef-2013-P1-Q3-coral3,0,0,0,Yes,No,0,"scale set with ruler, not transect tape"
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,317.289,22.412,19.282,4,LTER4-Fringing Reef-2013-P1-Q3-coral4,0,0,5,No,No,7,"scale set with ruler, not transect tape"
mcr_lter4_fringingreef_pole1-2_qu4_20130412,Mallory,LTER4,Fringing Reef,1,4,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q4,Massive Porites,22.244,5.983,4.234,1,LTER4-Fringing Reef-2013-P1-Q4-coral1,0,0,8,No,Yes,1,
mcr_lter4_fringingreef_pole1-2_qu6_20100413,Rebecca,LTER4,Fringing Reef,1,6,2010,LTER4-Fringing Reef-2010-P1,LTER4-Fringing Reef-2010-P1-Q6,Massive Porites,16.298,6.066,3.193,1,LTER4-Fringing Reef-2010-P1-Q6-coral1,0,0,2,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu6_20100413,Rebecca,LTER4,Fringing Reef,1,6,2010,LTER4-Fringing Reef-2010-P1,LTER4-Fringing Reef-2010-P1-Q6,Massive Porites,18.261,7.048,3.11,2,LTER4-Fringing Reef-2010-P1-Q6-coral2,0,0,1,Yes,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu6_20100413,Rebecca,LTER4,Fringing Reef,1,6,2010,LTER4-Fringing Reef-2010-P1,LTER4-Fringing Reef-2010-P1-Q6,Massive Porites,7.273,4.962,1.362,3,LTER4-Fringing Reef-2010-P1-Q6-coral3,0,0,0,Yes,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu6_20100413,Rebecca,LTER4,Fringing Reef,1,6,2010,LTER4-Fringing Reef-2010-P1,LTER4-Fringing Reef-2010-P1-Q6,Massive Porites,15.478,6.431,1.826,4,LTER4-Fringing Reef-2010-P1-Q6-coral4,0,0,1,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu6_20100413,Rebecca,LTER4,Fringing Reef,1,6,2010,LTER4-Fringing Reef-2010-P1,LTER4-Fringing Reef-2010-P1-Q6,Massive Porites,5.706,4.346,1.312,5,LTER4-Fringing Reef-2010-P1-Q6-coral5,0,0,0,Yes,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu7_20100413,Rebecca,LTER4,Fringing Reef,1,7,2010,LTER4-Fringing Reef-2010-P1,LTER4-Fringing Reef-2010-P1-Q7,Massive Porites,214.12,26.979,12.286,1,LTER4-Fringing Reef-2010-P1-Q7-coral1,0,0,5,Yes,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu7_20100413,Rebecca,LTER4,Fringing Reef,1,7,2010,LTER4-Fringing Reef-2010-P1,LTER4-Fringing Reef-2010-P1-Q7,Massive Porites,25.146,7.471,3.827,2,LTER4-Fringing Reef-2010-P1-Q7-coral2,0,0,1,Yes,No,0,
mcr_lter4_fringingreef_pole2-3_qu1_20100413,Rebecca,LTER4,Fringing Reef,2,1,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q1,Massive Porites,13.809,5.921,3.722,1,LTER4-Fringing Reef-2010-P2-Q1-coral1,0,0,1,Yes,No,0,
mcr_lter4_fringingreef_pole2-3_qu1_20100413,Rebecca,LTER4,Fringing Reef,2,1,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q1,Massive Porites,161.784,22.392,9.532,2,LTER4-Fringing Reef-2010-P2-Q1-coral2,0,0,3,Yes,No,1,
mcr_lter4_fringingreef_pole2-3_qu1_20100413,Rebecca,LTER4,Fringing Reef,2,1,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q1,Massive Porites,94.671,14.448,7.811,3,LTER4-Fringing Reef-2010-P2-Q1-coral3,0,0,5,Yes,No,2,
mcr_lter4_fringingreef_pole2-3_qu1_20100413,Rebecca,LTER4,Fringing Reef,2,1,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q1,Massive Porites,15.674,6.416,3.104,4,LTER4-Fringing Reef-2010-P2-Q1-coral4,0,0,0,No,Yes,0,
mcr_lter4_fringingreef_pole2-3_qu2_20100413,Rebecca,LTER4,Fringing Reef,2,2,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q2,Massive Porites,45.499,10.498,5.142,1,LTER4-Fringing Reef-2010-P2-Q2-coral1,0,0,3,Yes,No,7,
mcr_lter4_fringingreef_pole2-3_qu3_20100413,Rebecca,LTER4,Fringing Reef,2,3,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q3,Massive Porites,80.649,14.134,7.696,1,LTER4-Fringing Reef-2010-P2-Q3-coral1,0,0,0,Yes,Yes,0,
mcr_lter4_fringingreef_pole2-3_qu3_20130412,Mallory,LTER4,Fringing Reef,2,3,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q3,Massive Porites,95.173,11.533,11.008,1,LTER4-Fringing Reef-2013-P2-Q3-coral1,0,0,1,No,No,3,covered by transect tape
mcr_lter4_fringingreef_pole2-3_qu4_20130412,Mallory,LTER4,Fringing Reef,2,4,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q4,Massive Porites,92.048,16.562,8.306,1,LTER4-Fringing Reef-2013-P2-Q4-coral1,0,0,0,Yes,Yes,0,
